# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	370731	371915	+	KFI39915.1			Cystathionine beta-lyase			BACT_0616	1185	394	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	371935	372522	-							BACT_0617	588		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	371935	372522	-	KFI39916.1			xanthine phosphoribosyltransferase			BACT_0617	588	195	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	372754	372981	+							BACT_0618	228		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	372754	372981	+	KFI39917.1			hypothetical protein			BACT_0618	228	75	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	373153	375804	+							BACT_0619	2652		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	373153	375804	+	KFI39918.1			ATP-dependent DNA helicase PcrA			BACT_0619	2652	883	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	375918	377111	-							BACT_0620	1194		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	375918	377111	-	KFI39919.1			putative cell surface protein			BACT_0620	1194	397	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	377265	378716	-							BACT_0621	1452		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	377265	378716	-	KFI39920.1			Xanthine permease			BACT_0621	1452	483	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	379267	380619	-							BACT_0622	1353		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	379267	380619	-	KFI39921.1			Permeases of the major facilitator superfamily			BACT_0622	1353	450	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	380829	381635	-							BACT_0623	807		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	380829	381635	-	KFI39922.1			TetR family transcriptional regulator			BACT_0623	807	268	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	382021	382647	+							BACT_0624	627		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	382021	382647	+	KFI39923.1			30S ribosomal protein S4			BACT_0624	627	208	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	382796	383554	+							BACT_0625	759		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	382796	383554	+	KFI39924.1			phosphoglycerate mutase			BACT_0625	759	252	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	383646	384083	+							BACT_0626	438		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	383646	384083	+	KFI39925.1			hypothetical protein			BACT_0626	438	145	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	384083	384331	+							BACT_0627	249		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	384083	384331	+	KFI39926.1			hypothetical protein			BACT_0627	249	82	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	384437	387115	+							BACT_0628	2679		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	384437	387115	+	KFI39927.1			alanyl-tRNA synthetase AlaS			BACT_0628	2679	892	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	387145	387609	+							BACT_0629	465		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	387145	387609	+	KFI39928.1			Endonuclease involved in recombination			BACT_0629	465	154	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	387602	388789	+							BACT_0630	1188		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	387602	388789	+	KFI39929.1			aminodeoxychorismate lyase			BACT_0630	1188	395	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	388831	389322	-							BACT_0631	492		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	388831	389322	-	KFI39930.1			peptidase A24A, prepilin type IV			BACT_0631	492	163	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	389513	391138	+							BACT_0632	1626		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	389513	391138	+	KFI39931.1			3-dehydroquinate synthase			BACT_0632	1626	541	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	391292	393883	+							BACT_0633	2592		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	391292	393883	+	KFI39932.1			excinuclease ABC, subunit A			BACT_0633	2592	863	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	393980	395641	+							BACT_0634	1662		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	393980	395641	+	KFI39933.1			CTP synthase			BACT_0634	1662	553	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	396068	397567	+							BACT_0635	1500		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	396068	397567	+	KFI39934.1			FeS assembly protein SufB			BACT_0635	1500	499	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	397569	398795	+							BACT_0636	1227		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	397569	398795	+	KFI39935.1			FeS assembly protein SufC			BACT_0636	1227	408	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	398797	399576	+							BACT_0637	780		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	398797	399576	+	KFI39936.1			FeS assembly protein SufC			BACT_0637	780	259	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	399670	400941	+							BACT_0638	1272		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	399670	400941	+	KFI39937.1			cysteine desulfurase/Selenocysteine lyase			BACT_0638	1272	423	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	401014	401622	+							BACT_0639	609		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	401014	401622	+	KFI39938.1			SUF system FeS assembly protein, NifU family			BACT_0639	609	202	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	401619	402077	+							BACT_0640	459		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	401619	402077	+	KFI39939.1			putative metal-sulfur cluster biosynthetic protein			BACT_0640	459	152	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	402247	403578	+							BACT_0641	1332		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	402247	403578	+	KFI39940.1			putative uracil permease			BACT_0641	1332	443	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	403730	404431	+							BACT_0642	702		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	403730	404431	+	KFI39941.1			putative efflux transporter			BACT_0642	702	233	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	404436	405380	+							BACT_0643	945		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	404436	405380	+	KFI39942.1			ferrochelatase			BACT_0643	945	314	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	405429	406283	-							BACT_0644	855		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	405429	406283	-	KFI39943.1			SpoU rRNA methylase family protein			BACT_0644	855	284	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	406458	406769	+							BACT_0645	312		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	406458	406769	+	KFI39944.1			hypothetical protein			BACT_0645	312	103	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	406858	407673	+							BACT_0646	816		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	406858	407673	+	KFI39945.1			putative membrane protein			BACT_0646	816	271	
gene	tRNA	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	407963	408053	-							BACT_tRNA24	91		
tRNA		GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	407963	408053	-				tRNA-Leu			BACT_tRNA24	91		
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	408069	409025	+							BACT_0647	957		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	408069	409025	+	KFI39946.1			RNA methyltransferase family protein			BACT_0647	957	318	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	409146	409493	+							BACT_0648	348		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	409146	409493	+	KFI39947.1			HIT family protein			BACT_0648	348	115	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	409527	410636	+							BACT_0649	1110		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	409527	410636	+	KFI39948.1			PhoH family protein			BACT_0649	1110	369	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	410633	411196	+							BACT_0650	564		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	410633	411196	+	KFI39949.1			putative metalloprotease			BACT_0650	564	187	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	411193	412578	+							BACT_0651	1386		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	411193	412578	+	KFI39950.1			CBS and transporter associated domain protein			BACT_0651	1386	461	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	412653	413666	+							BACT_0652	1014		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	412653	413666	+	KFI39951.1			GTP-binding protein Era			BACT_0652	1014	337	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	413733	415772	-							BACT_0653	2040		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	413733	415772	-	KFI39952.1			long-chain-fatty-acid-CoA ligase			BACT_0653	2040	679	
gene	tRNA	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	415913	415985	-							BACT_tRNA23	73		
tRNA		GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	415913	415985	-				tRNA-Ala			BACT_tRNA23	73		
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	416151	417194	+							BACT_0654	1044		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	416151	417194	+	KFI39953.1			hydroxyacid dehydrogenase catalytic domain protein			BACT_0654	1044	347	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	417571	418521	+							BACT_0655	951		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	417571	418521	+	KFI39954.1			Magnesium and cobalt transport protein corA			BACT_0655	951	316	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	418532	419401	+							BACT_0656	870		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	418532	419401	+	KFI39955.1			solute binding protein of ABC transporter			BACT_0656	870	289	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	419484	422465	+							BACT_0657	2982		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	419484	422465	+	KFI39956.1			leucyl-tRNA synthetase			BACT_0657	2982	993	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	422682	423290	+							BACT_0658	609		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	422682	423290	+	KFI39957.1			competence protein ComEA			BACT_0658	609	202	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	423287	425254	+							BACT_0659	1968		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	423287	425254	+	KFI39958.1			ComEC/Rec2-like protein			BACT_0659	1968	655	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	425259	426239	+							BACT_0660	981		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	425259	426239	+	KFI39959.1			DNA polymerase III subunit delta			BACT_0660	981	326	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	426236	426835	+							BACT_0661	600		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	426236	426835	+	KFI39960.1			hypothetical protein			BACT_0661	600	199	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	426808	427635	+							BACT_0662	828		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	426808	427635	+	KFI39961.1			glycoprotease protein family			BACT_0662	828	275	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	427635	428165	+							BACT_0663	531		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	427635	428165	+	KFI39962.1			Ribosomal-protein-S18-alanine acetyltransferase			BACT_0663	531	176	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	428158	429201	+							BACT_0664	1044		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	428158	429201	+	KFI39963.1			Gcp O-sialoglycoprotein endopeptidase			BACT_0664	1044	347	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	429358	430053	+							BACT_0665	696		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	429358	430053	+	KFI39964.1			hypothetical protein			BACT_0665	696	231	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	430050	430373	+							BACT_0666	324		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	430050	430373	+	KFI39965.1			transcriptional regulator, MarR/emrR family			BACT_0666	324	107	
gene	tRNA	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	430526	430598	+							BACT_tRNA22	73		
tRNA		GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	430526	430598	+				tRNA-Asn			BACT_tRNA22	73		
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	430807	432573	+							BACT_0667	1767		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	430807	432573	+	KFI39966.1			pyruvate oxidase			BACT_0667	1767	588	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	432824	433456	+							BACT_0668	633		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	432824	433456	+	KFI39967.1			peptidase, M23 family			BACT_0668	633	210	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	433504	435135	-							BACT_0669	1632		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	433504	435135	-	KFI39968.1			hypothetical protein			BACT_0669	1632	543	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	435432	435887	+							BACT_0670	456		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	435432	435887	+	KFI39969.1			hypothetical protein			BACT_0670	456	151	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	435927	437942	+							BACT_0671	2016		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	435927	437942	+	KFI39970.1			long-chain-fatty-acid--CoA ligase			BACT_0671	2016	671	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	437951	438433	+							BACT_0672	483		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	437951	438433	+	KFI39971.1			peptide deformylase			BACT_0672	483	160	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	438683	439540	+							BACT_0673	858		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	438683	439540	+	KFI39972.1			30S ribosomal protein S2			BACT_0673	858	285	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	439605	440453	+							BACT_0674	849		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	439605	440453	+	KFI39973.1			translation elongation factor Ts			BACT_0674	849	282	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	440628	441386	+							BACT_0675	759		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	440628	441386	+	KFI39974.1			UMP kinase			BACT_0675	759	252	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	441432	441986	+							BACT_0676	555		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	441432	441986	+	KFI39975.1			ribosome recycling factor			BACT_0676	555	184	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	442036	443031	+							BACT_0677	996		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	442036	443031	+	KFI39976.1			Phosphatidate cytidylyltransferase			BACT_0677	996	331	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	443610	444875	+							BACT_0678	1266		
